5589410;5592950;un des squelettes créés par le Maître,\Nn'est-ce pas ?
5616060;5620640;C'est donc cet œuf que vous étiez\Nsupposés garder ?
5621570;5624640;Quel est...
5636460;5638280;Inutile ! Inutile !
5639380;5641660;N'espérez même pas pouvoir y toucher.
5644670;5646710;Une barrière de magie noire ?
5647050;5648210;Vous êtes stupide.
5648720;5655170;Auriez-vous oublié que notre Maître, le Comte\NMillénaire, était un adepte des Arts Anciens ?
5655230;5658800;Cette barrière ne peut être dissipée\Nque par un magicien.
5658850;5661890;Les Innocences\Nelles-mêmes ne peuvent l'affecter.
5662820;5665730;Je connais maintenant votre identité.
5665780;5667980;Mais il est déjà trop tard.
5668030;5671170;Cette salle sera bientôt transférée et...
5673540;5675440;Je me passerai de tes conseils.
5676080;5678780;La magie, j'en connais un rayon.
5692330;5692990;Chao Ji !
5695000;5698830;Je n'arrive pas à me défaire\Nde cette chose autour de mon corps.
5701590;5705460;Mlle Lenalee, qu'est-ce qui m'arrive ?
5705760;5708840;Tu te synchronises avec une Innocence\Nse trouvant près d'ici.
5709140;5710380;Mais, à ce rythme...
5711100;5712800;C'est comme avec Miranda.
5713020;5714930;Le corps subit une forte pression.
5715230;5717520;"Ce doit être une\NInnocence de type ""Équipement""."
5718900;5722310;Sous cette forme, tant que tu n'auras\Npas canalisé sa puissance,
5722450;5724150;elle sera trop forte pour toi.
5724820;5729320;Si tu la maintiens activée,\Nelle détruira ton corps !
5729410;5730700;Mais...
5732040;5733410;que dois-je faire ?
5734250;5736540;Qu'est-ce que je peux faire d'autre ?
5743590;5744540;Chao Ji...
5745140;5747750;Anita... Mahoja...
5748350;5749420;Les amis !
5755610;5757100;Ne force pas trop, Chao Ji !
5757520;5761730;J'essaie ! Mais je n'ai pas d'autre choix.
5762700;5766980;Pour l'instant\Nje n'ai qu'une idée en tête, vous aider !
5768490;5769070;Vite.
5769660;5771490;Fuyez, Mlle Lenalee !
5771910;5772740;Vite !
5774170;5775170;L'aurais-tu oublié ?
5775500;5777160;La porte n'existe plus.
5779920;5781790;Mais, je n'abandonnerai pas.
5783720;5785540;Je n'abandonnerai jamais.
5786140;5787500;Mlle Lenalee...
5793890;5795510;Bordel !
5800690;5801520;Chao Ji !
5824380;5825170;Allen !
5825220;5826080;Lavi !
5835390;5838720;On peut dire que\Nvous nous avez bien surpris tous les deux.
5838860;5841060;Je n'y croyais plus moi-même.
5841320;5843530;Je ne pensais pas non plus\Npouvoir tenir debout.
5843570;5844600;Pareil pour moi.
5845030;5848560;Tu sais, avec la porte qui n'est plus là,\Non ne peut plus sortir d'ici.
5848790;5851860;Malgré tout,\Nla partie n'est pas encore finie.
5851990;5852440;Ouais.
5852950;5856450;Ces deux-là se donnent à fond, on ne peut\Npas se permettre de rester plantés là.
5868300;5869000;Allen !
5869840;5870460;Lavi !
5871850;5872380;Ils ont...
5874060;5874970;Mlle Lenalee !
5878870;5879870;Ceinture du Clown !
5882090;5883180;Mauvaise cible...
5884650;5886390;Ton adversaire est ici.
5886900;5888900;C'est bien toi qui l'as dit...
5889360;5892360;Tu voulais me voir mort, c'est ça ?
5897500;5898240;Allen !
5906050;5909080;Ça serait une mauvaise idée\Nd'oublier que je suis là, moi aussi !
5922770;5923430;Approche.
5924270;5927020;Je n'ai plus aucune chance de sortir d'ici...
5927610;5929940;mais je me battrai\Njusqu'à mon dernier souffle.
5931530;5933230;J’en ai fait le serment à Mana !
5953610;5954100;Allen !
5961450;5962570;Amène-toi, si tu l'oses !
5971290;5972120;Allen !
5995070;5997930;C'est quoi ça, sale déchet ?
5998990;6002270;Je viens enfin te voir\N et je te retrouve dans cet état.
6004700;6006690;Un vrai crasseux !
6006740;6009320;T'as pas changé\Ndepuis le jour où je t'ai recueilli,
6009370;6010770;imbécile d'apprenti.
6013830;6014780;C'est...﻿
6016250;6020500;"L'arme anti-Akuma, ""le Tombeau de Maria"" ?"
6023300;6024630;Donc logiquement...
6026720;6030380;Ça faisait si longtemps.
6030930;6034300;T'en fais une drôle de tête.
6038400;6039390;Et si je te lâchais ?
6046160;6047500;Ça fait mal...
6057340;6058490;Je rêve ?
6062050;6064420;Euh... C'est qui ?
6065570;6066650;Maréchal
6067190;6068350;Cross.
6079610;6080610;Maître...
6087070;6089230;Tim, tu es là aussi ?
6094410;6097950;Il semblerait que tu aies réussi\Nà l'activer correctement.
6100460;6102660;Malgré tout, ton état est lamentable.
6104670;6105330;Allez.
6110720;6112880;Oui, déso...
6124650;6126090;Ça t'apprendra l'hygiène !
6126200;6127310;Imbécile d'apprenti !
6127990;6130570;Toi, bouge ton cul de là !
6131030;6133900;Je ne m'entoure que de choses somptueuses.
6133950;6136110;Les crasseux n’ont pas leur place ici !
6138040;6140330;C'est vraiment pas sympa...
6144010;6145660;Le clan Noé, hein ?
6146510;6150040;Je me pointe ici et voilà ce que je trouve.
6150390;6152250;Cela explique votre présence.
6152890;6155630;Tu as perdu la raison, c'est ça ?
6156640;6162180;Exorciste...
6164030;6165850;L'ivresse des Noé t'a entièrement gagné ?
6166650;6168730;Ton clan va pleurer pour sa réputation.
6174260;6179490;On Abata Ura Masarakato...\NRupture du Sceau Rituel !
6196350;6196970;C'est quoi ?
6198060;6200680;Le Tombeau de Maria\Nest sur le point de s'ouvrir.
6201400;6202150;Activation.
6207860;6209100;Vélum de Magdala !
6225630;6227660;Est-ce un requiem ?
6228340;6230030;C'est le Vélum de Magdala.
6230430;6230920;Quoi ?
6238730;6241550;Les gamins, asseyez-vous et regardez.
6242190;6244060;Ça te convient,
6244560;6245140;non ?
6249440;6251400;Tyki ne peut plus nous voir ?
6251860;6255980;Le Vélum de Magdala\Nest l'une des armes anti-Akuma de mon Maître.
6256580;6260150;Avec, mon maître peut jeter un sort\Nd'illusion et altérer la vision de l'ennemi.
6261040;6264160;Cette Maria n'obéit\Nqu'aux ordres de mon Maître.
6264840;6265740;En plus...
6267170;6270870;"Il possède sa propre arme anti-Akuma\Nde type ""Équipement"", un révolver."
6273050;6274040;Jugement.
6291190;6291980;Amen.
6293820;6295940;"""Le Tombeau de Maria"" et ""Jugement""."
6297490;6301740;Mon Maître est un Exorciste\Npossédant deux armes anti-Akuma.
6330160;6332900;Du mal à suivre\Nla trajectoire de mes balles ?
6333790;6335520;Eh bien, tu sais quoi...
6337330;6340950;Mes balles ne s'arrêteront\Nqu'après avoir déchiqueté leur cible.
6347720;6349630;C'est à sens unique...
6350340;6353750;Le Maître d'Allen est vraiment incroyable !
6354350;6354960;Carrément.
6356680;6358050;C'est un peu frustrant.
6359140;6361510;La différence de niveau est flagrante.
6363610;6365100;On est encore trop faibles.
6371910;6372820;Merci.
6373700;6374690;L'heure est proche !
6375040;6376240;Tout va s'effondrer !
6376910;6377610;Maître !
6382420;6383780;C'est l'heure ?
6383840;6385950;Il faut que je m'active sérieusement.
6403100;6404720;Il ne manquait plus que lui...
6415370;6416070;Lavi !
6437890;6440010;Les coups portés par Tyki, sans doute...
6441100;6443470;C'est la fin...\NBordel !
6463040;6463700;Lavi...
6465000;6465830;Chao Ji...﻿
6479470;6480050;Lavi...
6481270;6482180;Chao Ji...
6498910;6501440;Eh bien, il en reste encore ?
6503290;6504030;Allen !
6521390;6522260;Allen !
6523430;6523800;Allen...
6526560;6527180;Du sang ?
6527860;6528720;Allen ?
6529770;6530560;Allen !
6533740;6535060;Je te sauverai.
6536320;6537980;Je te sauverai toujours.
6539200;6540110;Alors ne bouge pas.
6541330;6543990;Je crains que les salutations\Nn'arrivent un peu tard.
6544540;6545990;Bonsoir.
6555130;6555790;Salut.
6556180;6558150;Toujours aussi serré dans tes habits,
6558470;6560130;espèce de gros lard.
6562400;6564770;Quand es-tu arrivé ici ?
6565560;6568140;Nous ne t’avions pas remarqué,
6568560;6574140;mais la vérité c'est que tu les suivais\Ndepuis un moment, n'est-ce pas ?
6574700;6577570;Cette femme à la capacité de cacher
6578160;6582870;et te permet de ne pas être détecté, non ?
6589010;6591460;Tyki, tu as changé ta marque de cigarette ?
6596980;6600340;J'imagine que c'est aussi comme ça\Nque tu fuis tes dettes ?
6605030;6608560;J'ai très peu envie de plaisanter avec toi.
6608610;6610100;Si tu es là pour ça, va-t'en.
6611410;6617240;"""Va-t'en"" ?\NQuel culot, c'est quand même mon Arche !"
6618330;6619790;Tu l'as abandonnée, non ?
6620130;6624770;En tout cas, s'il y en a un que j'aimerais\Nremercier pour son aide, c'est...
6625960;6627200;le Quatorzième.
6631550;6635250;C'est grâce à cette malédiction\Nlancée par le traître Noé.
6637220;6639960;Alors tu es vraiment celui
6640360;6645440;à qui ce renégat, le Quatorzième,\Na transmis son rôle d'Interprète.
6652570;6653560;Interprète ?
6654240;6655150;Comte.
6655700;6658340;Si tu en as après cette Arche,\Nc'est un peu tard.
6658390;6663510;Son cœur a déjà été\Ntransféré dans la nouvelle.
6664500;6668100;Et sans cœur,\Nimpossible de manipuler un navire.
6668640;6671200;Même un Interprète ne pourra rien faire.
6671510;6673790;Quelle stupidité, Cross.
6673840;6676880;Tu ne peux plus t'échapper.
6681180;6683590;En d'autres mots, cette Arche
6685730;6691140;n'est plus qu'un cercueil\Npour les Exorcistes.
6706290;6708070;Mais, tes blessures sont encore...
6713680;6715580;Comte !
6722810;6723840;Allen !
6726770;6728890;Mais c'est mon épée...
6731740;6733100;Cette haine...
6733150;6735310;J'aime ce regard, Allen Walker.
6750880;6751790;Allen !
6764520;6766140;Mon corps bouge de lui-même.
6768980;6771930;La capacité de Maria, Carte Garde ?
6772480;6773860;Ça suffit !
6773860;6777340;Tu perds ton sang-froid parce que tu as\Nperdu un compagnon, crétin de disciple ?
6777740;6779610;S’il vous plaît, enlevez le sort de Maria !
6780990;6783400;Le Comte ne se combat pas avec la haine.
6785500;6787740;Comte !
6787830;6793290;C'était très aimable à toi d'avoir\Nbien voulu t'occuper des enfants.
6793340;6795460;J’étais effrayé !
6797430;6801170;Mais je te remercie,\Nnotre petit Tyki s'est réveillé.
6801220;6805760;Avant ça,\Nil enfermait inconsciemment le Noé en lui.
6806350;6810720;J'attends toujours beaucoup des générations\Nde porteurs de la mémoire du Plaisir.
6814030;6816520;Dépêchons-nous d'aller vers\Nnotre nouvelle maison.
6816700;6820900;Oui, oui.\NAdieu, exorcistes.
6830250;6832910;Cet endroit ne tiendra pas plus longtemps.
6833670;6836910;Vous deux connaissez la raison\Nde ma présence ici, je suppose.
6837970;6839830;Détruire l'usine d'Akuma.
6840930;6843110;C’est ce que nous allons faire.
6843600;6845970;Elle se trouve à l'intérieur de ce navire ?
6846270;6847550;Lève-toi, Allen.
6848770;6851180;Je t'ai sauvé des Noé
6852860;6855380;parce que j'ai besoin de ton aide.
6868250;6869290;Crime du Nord !
6876130;6877330;Il en reste peu !
6880430;6882170;Un nouveau son arrive du ciel !
6882890;6883670;Quoi ?
6890440;6891390;C'est...
6921300;6922370;Qu'est-ce que c'est ?
6922970;6925340;Il y a quelque chose dans le ciel.
6938570;6941120;Ensuite, la dernière étape.
6952620;6954070;Une nouvelle Arche !
6956540;6958080;L’Arche blanche est...
6958590;6960450;Aspirée par le ciel.
6960510;6964040;Bookman, Kanda et les autres\Nne sont pas à l'intérieur ?
6964890;6968130;Que sont devenus Allen et les autres ?
6975690;6978010;Emmène-nous à l'usine, Tim.
6980320;6980980;Tim ?
6987320;6988770;C'est...
6988830;6989860;Regarde derrière toi.
6992370;6995610;L’œuf cérémonial de l’usine.
6996460;6997370;C'est...
6997920;7002370;J'aimerai le détruire ici et maintenant,\Nmais ce n’est pas aussi simple.
7005340;7006170;Une barrière ?
7006930;7009920;Nous pouvons la détruire,\Nmais on a plus assez de temps.
7009970;7014930;Nous sommes dans la dernière pièce\Nà être emportée dans la nouvelle Arche.
7014980;7021720;Quand l'œuf aura été entièrement transféré,\Nnous disparaîtrons avec l'Arche.
7023570;7025850;C'est là que tu interviens, Allen.
7026450;7027190;Moi ?
7028200;7030940;Tu peux déplacer cette Arche.
7032660;7035950;Si tu fais ça, le transfert et la\Ndestruction du bateau cesseront.
7036670;7038320;Qu'est-ce que ça signifie ?
7038380;7040410;Arrête de bavarder et fais ce que je te dis !
7041250;7045710;Attendez un peu ! Je ne comprends pas\Nun mot de ce que vous dîtes !
7046220;7047460;Tu peux le faire.
7048800;7049630;Maître...
7054810;7056220;Ça commence ici aussi ?
7059600;7060180;On !
7061940;7067230;Amata ! Ura ! Masagagato ! Kikero ! Bara !
7067860;7070230;Avec ce sort, j'ai ralenti le transfert.
7071070;7072730;Profite de ce temps.
7073490;7074940;Mais comment ?
7075660;7077150;Utilise ton cœur.
7077830;7078820;Mon cœur ?
7079830;7083120;J’ai ouvert une salle spéciale. Suis Tim.
7085460;7086770;Tu vas vite comprendre.
7089180;7090330;Allen !
7092300;7095590;Il n'y a que toi qui puisses le faire,\Ncrétin de disciple.
7101060;7102640;Que moi...
7103230;7106060;Cœur ? Mais...
7106150;7108230;Le Comte avait dit quelque chose\Nà propos du cœur !
7108570;7114190;Le cœur de cette Arche\Na déjà été transféré dans la nouvelle.
7125230;7126180;Cet endroit...
7127640;7130590;Maître ? Lenalee ?
7133650;7135390;Utilise ton cœur.
7138320;7140410;Je suis toujours dans l'Arche ?
7140690;7143950;Même le Prince Millénaire\Nignore l'existence de cette pièce.
7143990;7146370;C'est la pièce secrète du Quatorzième.
7148080;7149190;Tu es...
7155330;7157740;"Voici ma ""clé""."
7158960;7159790;"""Clé"" ?"
7167300;7168590;Timcanpy ?
7168640;7171090;Mon Timcanpy.
7171520;7175180;Timcanpy appartient à mon maître !\NCe n'est pas le tien !
7175730;7178790;Timcanpy... Allen...
7179210;7182290;Vous êtes tous deux Interprètes.
7182570;7183670;Interprète ?
7185490;7188120;Alors tu es vraiment celui
7188700;7193620;à qui ce renégat, le Quatorzième,\Na transmis son rôle d'Interprète.
7194540;7198580;Interprète...\NLe Comte en parlait.
7208100;7211590;"Qu'est-ce que ""l'Interprète"" ?\NQui es-tu ?"
7212430;7214970;Es-tu le Quatorzième ?
7216060;7217640;Pourquoi moi ?﻿
7240420;7243080;Quelle est cette affreuse sensation ?
7244340;7245870;Crétin de disciple !
7246130;7247460;Maître...
7247510;7249960;Bouge-toi le cul et arrête le transfert !\NAllez !
7250470;7252760;Maréchal, vous possédiez une radio ?
7252810;7254380;Tu es dans la pièce, n’est-ce pas ?
7254890;7257260;Allen, tout va bien ? Tu peux m'entendre ?
7257940;7260970;Lenalee ! Je vais bien.
7261020;7264100;Par contre, Maître, c’est quoi cette pièce ?
7264490;7267060;Hé, il y a un piano là-bas ?
7268280;7270610;On n'a pas le temps ! Réponds-moi !
7273120;7274140;Oui, il y en un.
7274620;7276950;Bien. Alors joue.
7278000;7280830;Ce piano est le cœur\Nqui peut déplacer l'Arche !
7282250;7283330;Ce piano est...
7283380;7285830;Le Comte ne connaît pas cette pièce.
7285880;7290380;C’est pourquoi, il ne connaissait pas\Nl’existence d’un second cœur.
7290430;7292000;Tim a la partition.
7293410;7299150;Maître, je n'ai jamais touché\Nun piano de ma vie.
7299350;7303600;Je ne sais même pas lire une partition.\NC'est impossible que je puisse jouer la...
7303870;7307850;Je t'ai déjà dit que tu le pouvais !\NTu as les gènes.
7307900;7310020;Les gènes ? Mais...
7310410;7314480;Tu peux le faire.\NNon, tu es le seul qui puisse le faire.
7315830;7318570;Écoute, fais-le...
7319250;7320410;Maître !
7320460;7322780;N'essaie pas d'arrêter\Nuniquement le transfert.
7323840;7325740;Déplace l'Arche grâce à ta volonté !
7328210;7329210;Maître ?
7329590;7330250;Maître !
7332840;7334330;Il n'y a que moi qui puisse
7345480;7346470;le faire ?
7348990;7351400;Je n'ai pas le choix.
7351450;7353360;Allen doit jouer.
7354570;7357530;Parce que la partition appartient à Allen.
7366250;7368330;C'est une partition ça ?
7374050;7375090;Mais c'est...
7376140;7377760;Le final !
7391070;7393730;Le bruit se dissipe.
7393990;7398360;Je t'en prie, Chronodisque !\NArrête le temps de l'Arche !
7402370;7403950;Tu n'en as pas le pouvoir ?
7404580;7406170;Pitié !
7406550;7408170;Je t'en supplie...
7408390;7410310;Fais quelque chose !
7422310;7427720;Kanda... On vient de perdre Daisya,\Net maintenant c'est toi ?
7428570;7429570;Lavi...
7430150;7432640;Si j'avais été meilleure...
7440080;7444200;Partis ! Partis !\NIls sont tous partis !
7445870;7448410;Vous semblez content, Prince.
7451000;7453460;Le Maître est heureux ?
7453510;7454420;On dirait.
7455430;7457750;Pourquoi cette question ?
7458300;7462760;Car vous vous prétendez heureux,\Nmais vous avez l'air si triste.
7463520;7467930;Comme je le pensais, le Maître est vraiment\Ntriste du sort réservé au Quatorzième.
7467980;7469100;Comte ?
7469400;7477690;Ce n'est pas vrai.\NC'est juste que je suis... un peu enrhumé.
7478280;7480650;Ça vient quand même beaucoup de vos yeux.
7481240;7484110;Allons, trêve de sottises.
7484160;7486950;Allez, en avant, Arche.
7492380;7495460;La pièce secrète du Quatorzième.
7495800;7499340;Le Prince Millénaire lui-même\Nne la connaît pas.
7499390;7502760;Il ne peut pas transférer ce qu'il ignore.
7513870;7514940;Ça ne peut pas...
7516750;7517900;Ces symboles ?
7518830;7519360;Non.
7520790;7521670;C'est impossible...
7522290;7522780;Non !
7523960;7525450;Que font ces symboles ici ?
7526210;7527710;Voici la partition.
7532800;7534130;La mélodie est
7535260;7537170;en Allen.
7543730;7544680;Mes mains bougent.
7545940;7547850;Est-ce que ce sont les paroles ?
7549860;7551020;La mélodie...
7551950;7552850;Ça ne peut...
7553250;7560660;Et ainsi,\Nle garçon tomba dans un profond sommeil
7560660;7560910;Qui chante à l'intérieur de ma tête ?\NEt ainsi,\Nle garçon tomba dans un profond sommeil
7560910;7561850;Qui chante à l'intérieur de ma tête ?
7561850;7563120;Les flammes s'agitent\Npéniblement dans les cendres\NQui chante à l'intérieur de ma tête ?
7563120;7568700;Les flammes s'agitent\Npéniblement dans les cendres
7568760;7582970;Une à une, s'élevant et grandissant\Navec un visage adorable
7583850;7592100;Au-dessus de la Terre\Nflottent des milliers de rêves.
7593330;7596360;Ces rêves...
7598290;7602160;Dans la nuit,\Nalors que les yeux argentés frissonnent
7602160;7604090;T'as pas encore fini, crétin de disciple ?\NDans la nuit,\Nalors que les yeux argentés frissonnent
7604090;7604110;Dans la nuit,\Nalors que les yeux argentés frissonnent
7604920;7605690;Cette musique...
7605690;7605910;Tu es né dans une lumière éclatante\NCette musique...
7605910;7612240;Tu es né dans une lumière éclatante
7612750;7615820;Même si des centaines\Nde milliers d'années passent
7615820;7616650;Un piano ?\NMême si des centaines\Nde milliers d'années passent
7616650;7617090;Même si des centaines\Nde milliers d'années passent
7617090;7617800;Ça vient !\NMême si des centaines\Nde milliers d'années passent
7617800;7618190;Même si des centaines\Nde milliers d'années passent
7619450;7619470;Peu importe le nombre de prières\Nretournant à la Terre
7619470;7620900;Allen, réponds-moi !\NPeu importe le nombre de prières\Nretournant à la Terre
7620900;7632970;Peu importe le nombre de prières\Nretournant à la Terre
7633400;7640440;Je continuerai à prier.\NJe continuerai à prier
7640540;7641500;S'il te plaît, délivre ce message d'amour
7641500;7642430;Ne perds pas de temps !\NS'il te plaît, délivre ce message d'amour
7642430;7642770;S'il te plaît, délivre ce message d'amour
7642770;7643950;Manipule l'Arche, Allen !\NS'il te plaît, délivre ce message d'amour
7643950;7644310;S'il te plaît, délivre ce message d'amour
7644310;7645770;Transmets tes désirs à travers la chanson !\NS'il te plaît, délivre ce message d'amour
7645770;7646450;Transmets tes désirs à travers la chanson !
7646540;7648080;Mes désirs ?
7648420;7649490;Dépêche-toi !
7650670;7651540;Tes désirs.
7654130;7655540;Mon désir est que...
7655590;7657670;Le transfert...
7659600;7660380;L'Arche...
7661430;7663970;Mes désirs sont...
7664690;7666840;Il n'y a rien qui te vient ?
7671980;7675730;Quand vous rentrerez tous,\Non se donnera de grandes tapes sur l'épaule.
7679530;7682690;Après, je serrerai Lenalee dans mes bras,
7686290;7689530;pendant que toi, Allen, tu crouleras\Nsous une montagne de nourriture.
7724750;7727890;Lavi dormira dans un coin. Il faudra bien\Nque quelqu'un lui mette une couverture.
7746260;7751090;On boira du bon vin entre adultes.\NOn fera la fête avant de s'écrouler de sommeil.
7751300;7752220;Quoi de mieux ?
7797050;7799030;Et puis, à la dernière minute,
7800910;7803050;Kanda se montrera\Navec son air sombre habituel.
7841140;7842090;Rends-moi...
7843820;7845440;Rends-moi mes amis !
7851450;7855160;Ne disparais pas, Arche !
7872510;7873400;Qu'est-ce qui se passe ?
7874500;7877760;La ville, qui aurait dû être détruite,\Nest revenue.
7895590;7898650;L’œuf est retourné à son état initial.
7900700;7904740;Le programme d'autodestruction a été\Nannulé grâce à l'arrêt du transfert.
7905270;7906410;C'était limite.
7907100;7908950;De toute façon, maintenant que c'est fini,
7909480;7912250;le transfert de l'usine sera incomplet.
7914070;7916420;Le Comte peut toujours attendre !
7917030;7918960;Tu emportes la victoire, Allen !
7926000;7926760;Il m'ignore ?
7927330;7928010;Allen ?
7929000;7930560;Allen, tout va bien ?
7931130;7931810;Allen ?
7932800;7933190;Allen.
7933920;7937520;Nous venons te rejoindre,\Nalors ouvre une porte.
7938380;7939960;Elle s'ouvrira si c'est ce que tu souhaites.
7949060;7951370;Il en sait beaucoup sur l'Arche.
7957740;7958550;Lenalee !
7959700;7961510;Heureux de te voir saine et sauve.
7962700;7964220;Allen...
7966790;7967970;Tu as réussi à l’arrêter !
7968710;7970970;J'ai entendu un piano.
7971380;7972520;C'est toi qui en jouais ?
7974550;7975480;C'est merveilleux.
7988350;7990870;Je sais exactement ce que tu vas dire.
7991440;7993370;Cesse de me jeter ce regard glacial.
8001200;8001880;Pourquoi ?
8002950;8003510;Cette...
8005830;8006890;Cette partition est...
8007040;8008760;C'est l'heure de la bouffe !
8009120;8009760;Quoi ?
8010790;8013060;Lavi, c’est pas comme si c’était un chien.
8013500;8015230;Tais-toi et regarde, Chao Ji.
8015380;8017850;Si Allen a faim, il viendra en courant !
8018460;8020940;C'est l'heure de bouffer !
8021090;8021730;Cette voix ?
8022300;8022380;Ces appels proviennent\Nde l'intérieur de l'Arche.
8022380;8024740;Steak ! Pâtes ! Mitarashi Dango !\NCes appels proviennent\Nde l'intérieur de l'Arche.
8024740;8025260;Steak ! Pâtes ! Mitarashi Dango !
8025260;8026820;De l’intérieur de l'Arche ?\NSteak ! Pâtes ! Mitarashi Dango !
8026820;8027530;Steak ! Pâtes ! Mitarashi Dango !
8027890;8029990;La bouffe est prête, Allen !
8030850;8034040;La bou-ffe !
8034190;8035620;C'est ça un Exorciste ?
8035980;8036410;Lavi...
8037110;8037790;Chao Ji !
8038360;8039300;Ils sont vivants.
8039530;8040960;Des côtes !
8040960;8041520;Apparemment,\Nla ville entière est revenue elle aussi.\NDes côtes !
8041520;8043440;Apparemment,\Nla ville entière est revenue elle aussi.
8043740;8046880;Ils avaient juste été aspirés dans\Nun pli du tissu dimensionnel.
8047330;8049140;C'est pas comme s'ils étaient morts.
8049450;8051760;Maître,\Nn’aviez-vous pas dit qu’ils étaient morts ?
8053290;8056140;S’ils n’étaient pas revenus,\Nle résultat aurait été le même.
8056540;8057390;Ne mentez pas !
8057750;8059230;Vous l’avez vraiment dit !
8060210;8061200;Lavi, nous sommes ici !
8061380;8062400;Nous sommes tous ici !
8062880;8064480;Lavi, tu m'entends ?
8064890;8067740;Maître,\Nne peuvent-ils pas nous entendre d'ici ?
8068180;8070370;Arrêtez de vous détendre\Net répondez-moi !
8071810;8073870;Ragoût de viande ! Steak !\NMackerel Miso ! Kimchi !
8074400;8076410;Curry ! Hayashi !\NFoie grillé aux poireaux !
8076650;8078410;Allen !
8082150;8084920;On va se poser ici et les attendre.
8085530;8086670;D'accord.
8088280;8089090;Quoi encore ?
8089330;8090390;Attends une minute.
8090870;8094600;Si nous avons été sauvés, alors peut-être...
8097290;8098520;Yû et Cro' aussi...
8102700;8104100;Les sous-vêtements de Yû...
8105880;8108070;Je te permets pas, espèce d'attardé !
8109600;8110280;Yû !
8112980;8114490;C'est Cro' que tu portes-là ?
8115310;8116160;Cro' !
8116730;8117640;Il s'est évanoui.
8118150;8119740;À part ça, que s’est-il passé ici ?
8120650;8122250;J’en sais rien, moi non plus.
8122610;8125340;Hé ! Ramène tes fesses ici, pousse de Soja !
8125860;8128010;"Qui traites-tu de ""pousse de Soja"",\Nabruti de Lavi ?"
8129030;8129720;Allen ?
8130200;8130900;T'es où ?
8131740;8133300;La voix de pousse de Soja vient du ciel !
8133330;8135010;Mon nom c'est Allen, abruti !
8136210;8138770;Je ne te le pardonnerai pas\Nsi tu le dis encore une fois.
8143170;8145480;Allen, comment vont Lenalee et le Maréchal ?
8146130;8147280;Ils vont bien.
8147930;8150280;J'ouvre une porte pour vous, les gars.
8150890;8151950;Eliade...
8153180;8154490;Cro' a parlé !
8154730;8156580;C'est merveilleux !
8157770;8158870;Merveilleux.
8172950;8174970;Eh ben, c'est vraiment calme.
8175330;8177460;Il s'est passé quoi\Npendant toute cette pagaille ?
8178080;8180770;C’est vraiment toi\Nqui as restauré l’Arche, Allen ?
8181170;8184650;Eh bien... C'est pas très clair en fait.
8186130;8188100;Il est encore passé à côté de l'essentiel...
8189430;8190650;Timcanpy !
8191510;8195110;Maintenant que j'y pense, je ne t'avais\Npas revu depuis la Chine, hein ?
8196890;8197620;Enfuis-toi.
8198140;8198790;Dépêche-toi !
8204440;8205420;Cette nuit-là...
8207030;8209000;Il s'est passé tellement de choses depuis...
8211780;8214510;Tu m'as trop manqué, Timcanpy !
8214740;8217300;T'es devenu plus gros, en plus, pas vrai ?
8217620;8218640;Pourquoi ?
8219120;8220930;Excusez-moi, tous les deux...
8221290;8222310;La ferme, pousse de Soja !
8223920;8225190;Je ne suis pas une pousse de Soja.
8225500;8227770;Nous avons fait le tour de la ville.
8228300;8230530;Il ne reste plus de trace des Noé.
8231180;8234610;Kanda, quelque chose me tourmente\Ndepuis un moment.
8235140;8237030;Quelle est cette marque sur ton torse ?
8237640;8239740;Tu n’as jamais eu un aussi gros tatouage, si ?
8240850;8241620;Peu importe.
8243520;8245370;Ça c'est une réponse, Kanda.
8245900;8248040;Toujours aussi doué en relationnel, hein ?
8248190;8249090;Ferme-la, tu veux.
8249820;8251340;Et c'est reparti...
8256580;8259050;Dis-nous plutôt comment on sort d'ici,\Npousse de Soja.
8259200;8260810;Mon nom est Allen, blaireau !
8261040;8263020;Arrêtez de vous battre, les mecs.
8263290;8265280;Je vais aller vérifier\Nsi on peut sortir par
8266050;8266900;là.
8267380;8268230;Allen ! Devant toi !
8269470;8271020;Arrête de me mettre dans tes galères !
8274350;8276280;Espèce de pousse de Soja !
8276850;8278970;'Peux plus respirer, tu m’étrangles !
8280010;8282370;Je vais vous remonter !
8283850;8285450;Désolé, Chao Ji !
8285850;8288290;Dépêche-toi, je vais pas tenir longtemps.
8292030;8293880;Vous trahirez la mémoire de nos morts ?
8294530;8296920;Si vous les aidez,\Nvous passez à l'ennemi !
8297740;8299720;Ça veut dire que tu es un démon comme eux !
8300990;8304850;Je n'ai pas encore pardonné à Allen...
8310040;8310640;C’est quoi ?
8323520;8326870;Ah bon ! Toi aussi tu es un compatible ?
8327190;8328410;Quelle force de titan !
8328520;8329120;Comment ?
8329520;8330870;Ça s’est accroché à mon poignet.
8331060;8335840;Peut-être a-t-elle été capable de te trouver\Nparce que l'Arche s'est stabilisée.
8336820;8338340;C'est une Innocence...
8339030;8340970;Le pouvoir de vaincre les Akuma.
8342160;8343790;Anita et les autres me l’ont confiée.
8345330;8346010;J'en suis sûr.
8347650;8348780;Au fait, la mienne a été pulvérisée...\NQu'est-ce que je vais devenir ?
8348780;8352810;DÉBRIS DE MARTEAU\NAu fait, la mienne a été pulvérisée...\NQu'est-ce que je vais devenir ?
